Kód_obce;volebný_obvod;poradie_na_hlasovacom lístku;meno;priezvisko;titul;vek;povolanie;strany;počet hlasov
518034;1;13;Pavel;Pavlásek;Mgr.;42;vývoj IT;111;249
518034;1;14;Magdaléna;Šeligová;Mgr.;54;riaditeľka školy;001;706
518034;1;15;Pavol;Verčík;;38;konateľ spoločnosti;001;681
518034;1;16;Martin;Zajac;JUDr., MBA, LL.M.;45;právnik;001;394
518034;1;17;Matej;Zajac;Bc.;30;IT analytik;001;650
518034;1;18;Anton;Zvarík;Ing.;61;súkromný podnikateľ;001;506
518042;1;1;Miroslav;Dávidík;;39;konateľ spoločnosti;136;144
518042;1;2;Martin;Dikoš;Mgr.;41;advokát;001;327
518042;1;3;Martin;Hanuliak;JUDr.;34;právnik;125;205
518042;1;4;Lukáš;Jaroščiak;PharmDr.;31;lekárnik;001;126
518042;1;5;Michal;Krištofík;Ing.;43;konateľ spoločnosti;001;201
518042;1;6;Ľudmila;Martinusíková;Ing.;59;ekonomicko - administratívna referentka;001;151
518042;1;7;Milan;Moravčík;;27;praktická sestra - asistent;001;158
518042;1;8;Vladimír;Moravčík;Mgr.;41;riaditeľ umeleckej školy;001;135
518042;1;9;Jaroslav;Ondruš;;56;súkromný podnikateľ;111;218
518042;1;10;Juraj;Ondruš;Mgr.;51;výsluhový dôchodca;001;315
518042;1;11;Alexandra;Ondrušová;;20;študentka práva;001;114
518042;1;12;Ján;Rechtorík;;61;dôchodca;125;100
518042;1;13;Jozef;Rogoň;;28;živnostník;111;96
518042;1;14;Vladimír;Švec;;51;živnostník;128;206
518042;1;15;Juraj;Vallo;;44;SZČO;001;181
518042;1;16;Erika;Zatlukalová;Mgr.;54;zdravotná sestra;111;247
518042;2;1;Jozef;Dávidík;;56;starosta;001;164
518042;2;2;Radovan;Dávidík;Ing.;27;súkromny podnikateľ;111;54
518042;2;3;František;Kadáš;Ing.;60;verejná správa;132;73
518042;2;4;Ľuboslav;Kavulák;;52;vodič;107;9
518042;2;5;Ladislav;Maruna;;43;súkromný podnikateľ;111;130
518042;2;6;Marcela;Mažgútová;;53;zdravotná sestra;001;166
518042;2;7;Peter;Repáň;;45;vodič, strojník;001;129
518042;2;8;Danka;Rybárová;Mgr.;56;učiteľka;001;146
518042;2;9;Alena;Tichá;;42;administratívna pracovníčka;001;143
518042;2;10;Marián;Zajac;Ing., Mgr.;47;učiteľ;111;212
518042;3;1;Katarína;Berešíková;;23;asistentka;001;42
518042;3;2;Tomáš;Dikoš;;37;horský záchranár;001;106
518042;3;3;Dávid;Krištofík;;37;SZČO;001;63
518042;3;4;Jozef;Lacek;;44;riaditeľ ubytovacieho zariadenia;001;108
518042;3;5;Marián;Lacúch;;39;podnikateľ;001;87
518042;3;6;Monika;Lacúchová;;49;živnostníčka;128;56
518042;3;7;Kristína;Lúčanová;Bc.;23;zdravotná sestra;111;76
518042;3;8;Ján;Rechtorík;;39;konateľ spoločnosti;001;65
518042;3;9;Ivana;Sekerková;Mgr.;38;učiteľka;001;70
518051;1;1;Petra;Afanasová;;45;učiteľka;001;428
518051;1;2;Pavol;Bartek;;62;kuchár;001;273
518051;1;3;Miroslava;Benková;Mgr.;43;administratívna pracovníčka;001;285
518051;1;4;Peter;Cibulka;;49;bezpečnostný pracovník;109;167
518051;1;5;Milan;Dubovec;;51;konateľ;106;183
518051;1;6;Elena;Frátriková;;45;vedúca predaja;001;338
518051;1;7;Anton;Goliat;;37;ortopedický technik;106;171
518051;1;8;Eva;Chovanová;;62;SZČO;001;203
518051;1;9;Ivana;Klačková;Ing., PhD.;40;výskumná pracovníčka;001;175
518051;1;10;Michal;Kuric;;38;kúrenár;001;388
518051;1;11;Róbert;Magát;Ing.;51;SZČO;125;252
518051;1;12;Zuzana;Mičkyová;;29;verejná správa;001;287
518051;1;13;Ladislav;Portašik;;52;technický pracovník;125;176
518051;1;14;Juraj;Pudík;;56;odborný pracovník v reklamnej agentúre;001;356
518051;1;15;Radka;Síčová;;22;študentka;001;212
518051;1;16;Róbert;Síkel;;50;stolár;001;258
518051;1;17;Matej;Sládek;;26;študent;001;225
518051;1;18;Ľubomír;Štaffen;;41;vodič špeciálneho vozidla;136;122
518051;1;19;Emil;Turský;;55;vodič;106;137
518051;1;20;Miroslav;Turský;Ing.;46;policajt;001;428
518051;1;21;Adela;Tvrdá;Ing.;24;obchodno-marketingová pracovníčka;001;231
518051;1;22;Jana;Valíčková;;49;human resources generalist;001;216
518051;1;23;Marek;Vodilka;;33;väzenská stráž;001;528
518051;1;24;Mária;Zelníková;Ing.;40;kalkulantka-prípravárka stavby;001;345
518069;1;1;Zuzana;Akantisová;Ing.;57;štátna služba;132;366
518069;1;2;Karol;Boka;;67;dôchodca;132;397
518069;1;3;Ján;Bugáň;Ing.;48;technický pracovník;106;588
518069;1;4;Zuzana;Bukovinská;MUDr.;35;lekárka;001;484
518069;1;5;Michal;Cvacho;MUDr.;27;lekár;001;723
518069;1;6;Jozef;Ďugel;;58;operátor výroby;132;268
518069;1;7;Ján;Ďurana;Ing.;66;podnikateľ;001;600
518069;1;8;Vladimír;Fábel;;28;živnostník;106;241
518069;1;9;Ľubica;Franeková;Ing.;61;výsluhová dôchodkyňa, SZČO;001;547
518069;1;10;Michal;Gábor;Ing.;39;technický pracovník;001;597
518069;1;11;Jana;Jakubčíková;Mgr.;45;zdravotná sestra;001;373
518069;1;12;Ján;Kapitulčin;;55;masér a THP pracovník;001;449
518069;1;13;Michal;Kysela;;30;rodičovská dovolenka;128;155
518069;1;14;Vladimír;Mahút;;38;konateľ;106;179
518069;1;15;Igor;Matejčík;;46;SZČO;001;362
518069;1;16;Lenka;Milová;Mgr.;50;štátna zamestnankyňa, hlavná radkyňa;106;416
518069;1;17;Andrea;Ondráš Rosenbergová;Ing.;35;referentka controllingu;001;388
518069;1;18;Jozef;Rovňan;Ing.;48;manažér;106;199
518069;1;19;Ľubomír;Sečkár;;49;správca nadácie;106;446
518069;1;20;Michal;Staník;Ing.;43;projektant;001;465
518069;1;21;Miroslav;Stehlík;;35;konateľ spoločnosti;001;430
518069;1;22;Tomáš;Strásky;Ing.;35;podnikateľ–stavbyvedúci;132;275
518069;1;23;Juraj;Synák;;50;podnikateľ;106;294
518069;1;24;Emília;Ševčíková;Mgr.;49;pedagogička;132;429
518069;1;25;Marek;Tabaček;;40;konateľ firmy;001;590
518069;1;26;Pavol;Tavač;Ing., MBA;44;námestník generálneho riaditeľa;001;649
518069;1;27;Darina;Ťažká;;47;upratovačka;001;287
518069;1;28;Miroslav;Williger;;68;dôchodca;141;366
518069;1;29;Vladimír;Zaparaník;;38;skladník;132;173
518069;1;30;Marek;Zaťko;;36;strojník;001;280
518069;1;31;Štefan;Zelina;;41;asistent manažéra;143;541
518069;1;32;Ján;Zimen;;30;robotník;001;349
518077;1;1;Michal;Dudák;Ing.;30;zmenový majster;001;77
518077;1;2;Peter;Hudek;;44;inštalatér;106;149
518077;1;3;Lenka;Pohanková;Ing.;32;projektantka;001;125
518077;1;4;Iveta;Súkeníková;;50;skladníčka;116;121
518077;1;5;Milan;Uhliarik;;31;CNC stroje;001;157
518077;1;6;Tomáš;Žiaček;Ing.;34;stavebný inžinier;136;147
518085;1;1;Juraj;Bachroník;Ing.;56;podnikateľ;136,106,132;506
518085;1;2;Juraj;Čvapek;;33;robotník;136,106,132;487
518085;1;3;Ivan;Frolo;;54;podnikateľ;136,106,132;277
518085;1;4;Zuzana;Fulmeková;JUDr.;41;štátna zamestnankyňa;001;448
518085;1;5;Pavel;Gabrík;Ing.;57;podnikateľ;111;564
518085;1;6;Helena;Ivoríková;;41;finančná referentka;001;278
518085;1;7;František;Kmecík;Ing.;57;manažér kvality;111;495
518085;1;8;Juraj;Kulík;Ing.;61;administratívny pracovník;136,106,132;489
518085;1;9;Zuzana;Ohrádková;;58;zdravotná sestra;136,106,132;619
518085;1;10;Mária;Pacíková;Mgr.;50;pedagogička;136,106,132;577
518085;1;11;Elena;Sadloňová;Mgr.;64;učiteľka;111;320
518085;1;12;Vladimír;Sako;Ing.;59;generálny riaditeľ;105;198
518085;1;13;Tomáš;Šedivý;Ing.;41;projektový manažér;111;285
518085;1;14;Juraj;Škorvan;;35;policajt;001;330
518085;1;15;Ľubomír;Škorvan;;43;podnikateľ v gastronómii;141;356
518085;1;16;Róbert;Škrkoň;Ing.;40;konateľ-technický riaditeľ;001;386
518085;1;17;Anton;Škulavík;;66;dôchodca;105;138
518085;2;1;Peter;Belúch;;33;podnikateľ;125;137
518085;2;2;Jozef;Bitala;;60;podnikateľ;001;30
518085;2;3;Hanna;Bitalová;;51;opatrovateľka;001;17
518085;2;4;Veronika;Fuljerová;;33;ekonómka;136,106,132;211
518085;2;5;Alojz;Gumančík;;53;robotník;136,106,132;204
518085;2;6;Daniel;Harciník;;41;živnostník;001;176
518085;2;7;Ján;Hološ;;51;obchodný manager;136,106,132;90
518085;2;8;Katarína;Hulínová;Mgr.;56;odborná referentka;111;87
518085;2;9;Adela;Keraková;;44;predavačka;116;115
518085;2;10;Anna;Komadová;;51;colná deklarantka;001;110
518085;2;11;Pavol;Kučár;;26;zvárač;125;108
518085;2;12;Ladislav;Litvík;;41;vodič autobusu;105;100
518085;2;13;Zuzana;Martinková;;42;administratívna pracovníčka;001;23
518085;2;14;Veronika;Mehešová;;68;dôchodkyňa;136,106,132;86
518085;2;15;Jozef;Mohylák;;49;podnikateľ;111;96
518085;2;16;Jozef;Ráztočný;Mgr.;45;nástrojár;001;134
518085;2;17;Eva;Schwartzová;;33;podnikateľka;116;58
518085;2;18;Simona;Špániková;;30;živnostníčka;116;33
518085;2;19;Martin;Urík;;37;mladý farmár;141;25
518093;1;1;Ľubomír;Fürberger;;51;SZČO;001;802
518093;1;2;Jaroslav;Gaško;;37;potravinársky priemysel;001;575
518093;1;3;Radoslav;Klimo;;51;vedúci strediska;001;417
518093;1;4;Karol;Kosa;;58;stavbyvedúci;001;494
518093;1;5;Rudolf;Kuba;;61;SZČO;001;697
518093;1;6;Juraj;Majtán;;52;podnikateľ;132;457
518093;1;7;Milan;Miklo;;53;automechanik;136;441
518093;1;8;Katarína;Mistríková;;40;rodičovská dovolenka;001;237
518093;1;9;Dušan;Paur;;54;SZČO;001;558
518093;1;10;Oskar;Paur;;46;elektrikár;001;405
518093;1;11;Roman;Paur;;50;majster vo výrobe;001;268
518093;1;12;Jasna;Rašeta - Valica;;40;podnikateľka;001;415
518093;1;13;Marián;Stopka;Ing.,  PhD.;31;simulačný inžinier;001;255
518093;1;14;Róbert;Syrovec;Ing.;46;SZČO;001;572
518093;1;15;Marek;Tarabiak;;34;technik kvality;001;386
518107;1;1;Oto;Balázs;;49;elektromechanik;145;73
518107;1;2;Róbert;Balázs;;42;špecialista ťažby surovín;001;56
518107;1;3;Štefan;Horváth;;66;elektrikár;145;17
518107;1;4;Ján;Imričko;;40;murár;001;24
518107;1;5;Štefan;Szilasi;;47;prevádzkový zámočník - kalič;145;64
518107;1;6;Veronika;Szitás;;26;nezamestnaná;001;44
518107;1;7;Zoltán;Szitás;Ing.;52;nezamestnaný;001;57
518115;1;1;Ján;Bačo;;64;starosta obce;111;24
518115;1;2;Ján;Čisľák;Bc.;37;odborný inšpektor;001;49
518115;1;3;Veronika;Čisľáková;Mgr.;32;psychologička;001;39
518115;1;4;Ján;Ivan;;47;murár;111;28
518115;1;5;Marián;Kepšta;;34;databázový inžinier;001;35
518115;1;6;Jakub;Krempaský;;23;hasič;111;34
518115;1;7;Martin;Marušák;;38;stavebník;111;63
518115;1;8;Andrej;Sokoli;;28;výpravca;111;52
518115;1;9;Patrícia;Šipošová;;23;študentka;001;68
518123;1;1;Eva;Červená;;55;vrátnička;145;93
518123;1;2;Martin;Červený;PhDr.;29;vedecký odborný pracovník;001;59
518123;1;3;Peter;Farkas;;60;lesník;145;84
518123;1;4;Renáta;Józsová;;50;nezamestnaná;001;37
518123;1;5;Melánia;Mester Tobáková;;50;živnostníčka;145;85
518123;1;6;Arpád;Rácz;;29;strojník;145;92
518123;1;7;Jozef;Sakala;;31;záhradník;001;98
518123;1;8;Zuzana;Tarnóczy Kulcsár;Mgr.;39;sociálna pracovníčka;145;59
518131;1;1;Daniel;Adamovský;Ing.;46;výrobný riaditeľ stavebnej spoločnosti;001;253
518131;1;2;Denis;Čabaj;Ing.;46;obchodný riaditeľ;001;179
518131;1;3;Ľubica;Daňová;;58;nezamestnaná;111;84
518131;1;4;Ľubica;Hrušková;Ing.;62;pedagogická zamestnankyňa;001;179
518131;1;5;Radoslav;Kremeň;;41;živnostník;001;233
518131;1;6;Daniela;Mačugová;Mgr., Dipl. s.;52;diplomovaná sestra;111;228
518131;1;7;Iveta;Marčanová;;55;obchodná manažérka;001;138
518131;1;8;Miroslav;Martinka;;49;stolár;001;100
518131;1;9;Marián;Miškovský ml.;;22;zástupca obchodno-technického špecialistu;001;209
518131;1;10;Veronika;Moskalová;;57;kuchárka;001;228
518131;1;11;Iveta;Nemcová;;55;vlakvedúca;111;89
518131;1;12;Ľubomír;Oravec;;55;správca budovy;136;106
518131;1;13;Ľubomír;Piala;;66;dôchodca;119;63
518131;1;14;Michal;Smuda;Ing.;42;projektant;001;232
518131;1;15;Roman;Urík;;48;skladník;136;214
518131;1;16;Marek;Závadský;;24;študent;001;196
518140;1;1;Alena;Čeryová;Mgr.;48;mediátorka;001;81
518140;1;2;Renáta;Hudáková;Ing.;50;ekonómka;132;111
518140;1;3;Ivana;Krutáková;Ing.;42;servisná manažerka;136;76
518140;1;4;Silvia;Olejárová;Mgr.;33;učiteľka;135;185
518140;1;5;Martin;Pástor;Ing.;34;vývojár;132;157
518140;1;6;Miroslav;Petra;Ing.;37;majster záhradnej skupiny;132;188
518140;1;7;Monika;Straková;Mgr.;51;ekonómka;001;129
518140;1;8;Stanislav;Štefuš;;40;živnostník;136;168
518140;1;9;Tomáš;Tóth;;35;živnostník;136;151
518140;1;10;Jana;Turan;Mgr.;41;športová odborníčka;111;44
518140;1;11;Jana;Vojvodová;Bc.;42;učiteľka;135;154
518158;1;1;Ján;Blazsek;;51;podnikateľ;001;745
518158;1;2;Peter;Drozdík;Mgr.;50;vedúci zamestnanec;001;556
518158;1;3;Mariana;Ducárová;Ing.;45;personalistka;119;220
518158;1;4;Jozef;Ďurica;JUDr.;51;právnik;128,111,110,152,139,103,118;585
518158;1;5;Tomáš;Hochštein;;34;revízny technik;127;92
518158;1;6;Branislav;Husár;Ing.;44;konštruktér;001;934
518158;1;7;Vanesa;Indrová;Bc.;24;študentka;001;510
518158;1;8;Marián;Jarábek;Ing.;48;manažér výstavby;128,111,110,152,139,103,118;437
518158;1;9;Jaroslav;Kolibík;;58;hasič na výsluhovom dôchodku;001;346
518158;1;10;Peter;Košík;Ing., PhD.;46;poslanec mestského zastupiteľstva a zastupiteľstva vyššieho územného celku;106,135,136,132,116;1845
518158;1;11;Mária;Kubišová;Ing.;47;súdna znalkyňa;127;319
518158;1;12;Erika;Kučerová;Ing.;47;vedúca oddelenia;127;219
518158;1;13;Juraj;Kukučka;Ing.;76;dôchodca;128,111,110,152,139,103,118;116
518158;1;14;Tímea;Laššáková;PhDr., PhD.;47;vedúca zariadenia sociálnych služieb;106,135,136,132,116;989
518158;1;15;Andrea;Marcineková;;43;vedúca e-shopu - predavačka;142;144
518158;1;16;Róbert;Orság;;46;manažér;128,111,110,152,139,103,118;900
518158;1;17;Matej;Révay;Mgr.;38;učiteľ;001;937
518158;1;18;Jakub;Sliacky;;32;kuchár;127;145
518158;1;19;Michal;Šimko;;34;obchodný zástupca;127;191
518158;1;20;Rozália;Vaňová;Ing., PhD.;30;odborná asistentka, predsedníčka občianskeho združenia;001;405
518158;1;21;Denisa;Záchenská;;21;študentka forenznej a kriminalistickej enviromentalistiky, predsedníčka občianskeho združenia;001;742
518158;2;1;Jakub;Bodorík;;22;študent politológie, člen študentského parlamentu;001;452
518158;2;2;Miroslav;Brumerčík;Ing.;46;manažér;001;202
518158;2;3;Ján;Jurný;Ing.;55;vedúci obvodu prevádzky;106,135,136,132,116;402
518158;2;4;Dana;Kobidová;MUDr., MPH;40;lekárka;127;398
518158;2;5;Matúš;Kulich;;27;študent vysokej školy;154;55
518158;2;6;Viera;Lokšová Piatrovová;PhDr.;35;školská psychologička;127;241
518158;2;7;Andrej;Lupták;JUDr., Ing.;40;právnik;127;364
518158;2;8;Michal;Ondriska;;35;obchodný riaditeľ;106,135,136,132,116;350
518158;2;9;Ján;Plesník;Ing.;64;expert obehového hospodárstva;138;162
518158;2;10;Dominik;Radler;;22;právny asistent, študent;124;221
518158;2;11;Lukáš;Slatinec;Mgr.;26;právnik;106,135,136,132,116;344
518158;2;12;Miroslav;Sližik;doc., Mgr., PhDr., PhD.;43;vysokoškolský učiteľ, športový psychológ, tréner;001;725
518158;2;13;Ján;Šouc;;62;živnostník kameraman;119;137
518158;2;14;Lenka;Vargovská;;43;invalidná dôchodkyňa;128,111,110,152,139,103,118;205
518158;2;15;Michal;Vasil;;21;javiskový technik v divadle;001;389
518158;3;1;Ondrej;Babic;Ing.;60;odborný referent;128,111,110,152,139,103,118;607
518158;3;2;Vladimír;Bella;Ing.;62;riaditeľ pre obchod;128,111,110,152,139,103,118;665
518158;3;3;Ján;Čuchran;Ing.;53;špecialista kontroly;001;317
518158;3;4;Martina;Dobrotová;;45;lektorka anglického jazyka;127;323
518158;3;5;Lenka;Halušková;PhDr.;35;doktorandka;127;399
518158;3;6;Silvia;Havranová;;49;majsterka odbornej výchovy;128,111,110,152,139,103,118;354
518158;3;7;Peter;Hričina;;58;živnostník;001;484
518158;3;8;Michal;Hybský;Ing.;35;projektový manažér;127;503
518158;3;9;Jozef;Ježík;MUDr.;55;lekár;106,135,136,132,116;938
518158;3;10;Miroslav;Kapusta;;56;vodič;106,135,136,132,116;433
518158;3;11;Rastislav;Karczub;;44;aplikačný špecialista pre klinickú biochémiu;001;614
518158;3;12;Katarína;Karczub Pulišová;Ing.;45;manažérka;001;443
518158;3;13;Dušan;Kišfaluši;Ing.;38;prevádzkový riaditeľ hotela;106,135,136,132,116;407
518158;3;14;Dušan;Košík;Bc.;61;zdravotnícky záchranár;001;709
518158;3;15;Juraj;Lihocký;;65;špecialista priemyselnej energetiky;119;133
518158;3;16;Valéria;Michalková;JUDr.;38;právnička;127;330
518158;3;17;Gabriel;Nevlazla;;21;SZČO;001;182
518158;3;18;Anna;Paľovová;Mgr.;58;medicínska konzultantka;128,111,110,152,139,103,118;605
518158;3;19;Jozef Dobroslav;Pinka;;38;inovačný manažér;001;576
518158;3;20;Štefan;Repko;Ing.;61;SZČO;106,135,136,132,116;428
518158;3;21;Lukáš;Richtárech;Ing., Mgr., MHA;37;ekonóm - manažér;001;774
518158;3;22;Zdenka;Stankovičová;Mgr.;51;nezamestnaná;125;166
518158;3;23;Tomáš;Šimončík;;38;manažér;127;217
518158;3;24;Igor;Šufliarsky;Ing.;65;zástupca vlastníkov bytov;106,135,136,132,116;952
518158;3;25;Viera;Vosáhlová;;71;dôchodkyňa;127;100
518158;3;26;Ľubomír;Zubčák;Ing.;65;odborný lesný hospodár;131;169
518158;3;27;Adriana;Žilová;Mgr.;49;marketingová manažérka;106,135,136,132,116;398
518158;4;1;Róbert;Olšiak;;44;obchodný manažér;128,111,110,152,139,103,118;301
518158;4;2;Anna;Petríková Bambúchová;PaedDr.;43;riaditeľka základnej umeleckej školy;001;158
518158;4;3;Martin;Petriska;Bc.;25;manažér;106,135,136,132,116;203
518158;4;4;Peter;Zemko;Mgr.;27;IT špecialista;127;82
518158;5;1;Dominika;Árvaiová;JUDr.;40;advokátka;127;410
518158;5;2;Ján;Gubčo;;33;SZČO - umelecký kováč;106,135,136,132,116;261
518158;5;3;Igor;Havran;;40;podnikateľ;001;110
518158;5;4;Igor;Janičina;MUDr.;61;lekár;128,111,110,152,139,103,118;214
518158;5;5;Michal;Jodas;;33;ekonóm - manažér;001;119
518158;5;6;Ján;Kašica;;62;tajomník oblastného výboru SZPB;108;69
518158;5;7;Ján;Kubiš;;57;podnikateľ;128,111,110,152,139,103,118;255
518158;5;8;Róbert;Kurčík;Ing., Mgr.;45;obchodný riaditeľ;127;244
518158;5;9;Martina;Mészáros Bariaková;JUDr.;43;prednostka okresného úradu;119;279
518158;5;10;Ján;Orolín;Ing.;38;technický manažér;106,135,136,132,116;231
518158;5;11;Jaroslav;Stehlík;Ing.;52;projektový manažér;001;530
518158;5;12;Iveta;Šandorová;;57;administratívna pracovníčka;138;34
518158;5;13;Sára Mária Hildegarda;Škradová;Ing.;28;asistentka generálneho riaditeľa;106,135,136,132,116;154
518158;5;14;Milan;Urban;;40;hotelier;127;96
518158;5;15;Peter;Zima;Ing.;60;lesný inžinier;128,111,110,152,139,103,118;183
518158;6;1;Lenka;Balkovičová;Ing.;60;primátorka mesta;001;1040
518158;6;2;Milan;Banský;Ing. arch.;45;architekt;001;497
518158;6;3;Milan;Barna;Ing., PhD.;54;lesný inžinier;128,111,110,152,139,103,118;554
518158;6;4;Ján;Beljak;PhDr., PhD.;43;vedec - archeológ;128,111,110,152,139,103,118;1004
518158;6;5;Martin;Čuchor;Ing.;44;technicko-hospodársky pracovník;128,111,110,152,139,103,118;361
518158;6;6;Vladislav;Dratva;Ing.;59;projektový manažér;125;102
518158;6;7;Juraj;Družbacký;PaedDr.;54;riaditeľ školy;106,135,136,132,116;406
518158;6;8;Tomáš;Dunko;PhDr., Mgr., PhD.;34;vysokoškolský pedagóg;127;217
518158;6;9;Martina;Fekiačová;Ing.;38;regionálna manažérka;127;301
518158;6;10;Dušan;Gonda;Ing., MBA;45;odborno-technický poradca;106,135,136,132,116;302
518158;6;11;Dušan;Hanka;Bc.;61;praktická sestra - urgent;142;154
518158;6;12;Andrea;Hnatkovičová;Mgr.;48;štátna zamestnankyňa;106,135,136,132,116;253
518158;6;13;Richard;Ivan;;47;kuriér;127;167
518158;6;14;Elena;Kaliská;Mgr.;50;manažérka propagácie športu;001;1088
518158;6;15;Lucia;Kalmanová;Ing.;34;živnostníčka;001;150
518158;6;16;Tomáš;Kohút;JUDr.;39;advokát;124;359
518158;6;17;Kristína;Kuráková;Mgr.;41;pedagogička;127;205
518158;6;18;Miroslav;Kusein;Ing.;65;geológ;106,135,136,132,116;744
518158;6;19;Daša;Melicheríková;Mgr.;51;súdna prekladateľka jazyka nemeckého;001;500
518158;6;20;Richard;Miartuš;Bc.;31;štátny zamestnanec;106,135,136,132,116;252
518158;6;21;Vladimír;Nemec;;27;operátor zdravotníckych systémov;001;196
518158;6;22;Ladislav;Paciga;;44;živnostník;119;418
518158;6;23;Ján;Pavlík;Mgr., PhD.;33;tréner - diagnostik;001;166
518158;6;24;Matej;Snopko;;58;publicista;001;815
518158;6;25;Lucia;Stassel;Bc.;37;finančná špecialistka;127;174
518158;6;26;Jana;Szedélyová;MUDr.;54;lekárka;106,135,136,132,116;500
518158;6;27;Ľudmila;Veselá;Ing.;53;riaditeľka;127;320
518158;6;28;Ľubomír;Zdút-Šťastný;Ing.;42;manažér podpory podnikania;001;815
518166;1;1;Erik;Greguš;Ing.;32;administratívny pracovník;136;115
518166;1;2;Zuzana;Homolová;;41;laborantka, fakturantka;001;96
518166;1;3;Štefan;Melich;;43;SZČO - tesár;001;142
518166;1;4;Ján;Petro;Ing.;45;profesionálny vojak;136;104
518166;1;5;Peter;Suchánek;;70;dôchodca;132;108
518174;1;1;Christián;Charvát;;25;živnostník;111;50
518174;1;2;Tomáš;Kuric;;29;predavač;111;53
518174;1;3;Marek;Melicher;;37;živnostník;111;51
518174;1;4;Elena;Sekulová;Ing.;45;zootechnička;111;51
518174;1;5;Miroslav;Zvarík;Ing.;52;programátor;111;51
518191;1;1;Jozef;Frlajz;;39;podnikateľ;001;106
